"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco9xxz.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","20386","20386","20386","7.809","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.320","Fri, 02 Jan 2026 23:58:33 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco9xxz.jpg&w=1200&q=75","2026-01-04 09:20:44"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco63im.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3665","3665","3665","1.404","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.127","Sat, 03 Jan 2026 01:27:21 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco63im.jpg&w=1200&q=75","2026-01-04 09:20:44"
"https://finalboss.io/game/agefiel-high","text/html; charset=utf-8","200","OK","Indexable","","Ironclads: High Seas - Game Details | FinalBoss.io | FinalBoss.io","65","562","Agefiel High","12","74","","0","Ironclads: High Seas","20","","0","More Ironclads: High Seas Coverage","34","Game Facts","10","index, follow","","","https://finalboss.io/game/agefiel-high","","","","","","50202","11588","11588","4.439","","38","16","2.375","73.072","Fairly Easy","1.432","2","1","","1","1","0","0.400","22","15","0","4","4","0","","","","","c485fef6581660e4525c21f3cca35dee","1.230","","","","","en","1.1","","","","","","https://finalboss.io/game/agefiel-high","2026-01-04 09:20:43"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco8nlz.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","22694","22694","22694","8.694","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.109","Sat, 03 Jan 2026 01:27:32 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco8nlz.jpg&w=1200&q=75","2026-01-04 09:20:44"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco8fu9.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","13579","13579","13579","5.202","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.319","Sat, 03 Jan 2026 02:46:19 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco8fu9.jpg&w=1200&q=75","2026-01-04 09:20:44"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fcoa2my.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","11305","11305","11305","4.331","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.293","Sat, 03 Jan 2026 02:46:29 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fcoa2my.jpg&w=1200&q=75","2026-01-04 09:20:45"
"https://finalboss.io/game/above-snakes","text/html; charset=utf-8","200","OK","Indexable","","Snake, snake, snake! - Game Details | FinalBoss.io | FinalBoss.io","65","565","Snake. You know it - snake. You really don't know?","50","309","","0","Snake, snake, snake!","20","","0","More Snake, snake, snake! Coverage","34","Game Facts","10","index, follow","","","https://finalboss.io/game/above-snakes","","","","","","56250","12509","12509","4.792","","65","28","2.321","60.008","Normal","1.671","2","1","","1","1","0","0.400","22","15","0","7","7","0","","","","","8b5ca3873e348591a065e36841b7c04e","0.524","","","","","en","1.1","","","","","","https://finalboss.io/game/above-snakes","2026-01-04 09:20:44"
"https://finalboss.io/game/a-game-about-digging-a-hole","text/html; charset=utf-8","200","OK","Indexable","","A Game About Digging A Hole - Game Details | FinalBoss.io | FinalBoss.io","72","647","A minimalist game about digging a hole in the garden of a newly purchased house. Collect resources, sell them, upgrade your equipment and discover a mysterio...","160","997","","0","A Game About Digging A Hole","27","","0","More A Game About Digging A Hole Coverage","41","Game Facts","10","index, follow","","","https://finalboss.io/game/a-game-about-digging-a-hole","","","","","","66852","13109","13109","5.022","","129","27","4.778","89.186","Easy","1.759","2","1","","1","1","0","0.400","24","16","0","4","4","0","","","","","238232d80c98f24fd53a41fd03513d6f","0.614","","","","","en","1.1","","","","","","https://finalboss.io/game/a-game-about-digging-a-hole","2026-01-04 09:20:44"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco85d2.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","15513","15513","15513","5.943","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.112","Fri, 02 Jan 2026 23:58:21 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco85d2.jpg&w=1200&q=75","2026-01-04 09:20:45"
"https://finalboss.io/game/albion-online","text/html; charset=utf-8","200","OK","Indexable","","Albion Online - Game Details | FinalBoss.io | FinalBoss.io","58","499","Albion Online is a sandbox MMORPG set in an open medieval fantasy world. The game features a player-driven economy where nearly every item is player-crafted....","160","1007","","0","Albion Online","13","","0","More Albion Online Coverage","27","Game Facts","10","index, follow","","","https://finalboss.io/game/albion-online","","","","","","72434","13507","13507","5.174","","165","35","4.714","71.305","Fairly Easy","2.104","2","1","","1","1","0","0.400","26","17","0","4","4","0","","","","","9bfab5fb06640f1e9e88967d20c8bba5","0.557","","","","","en","1.1","","","","","","https://finalboss.io/game/albion-online","2026-01-04 09:20:45"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fcoa7kg.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","24006","24006","24006","9.196","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.254","Sat, 03 Jan 2026 01:27:30 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fcoa7kg.jpg&w=1200&q=75","2026-01-04 09:20:45"
"https://finalboss.io/game/a-better-paradise","text/html; charset=utf-8","200","OK","Indexable","","Finding Paradise - Game Details | FinalBoss.io | FinalBoss.io","61","530","A Better Paradise","17","108","","0","Finding Paradise","16","","0","More Finding Paradise Coverage","30","Game Facts","10","index, follow","","","https://finalboss.io/game/a-better-paradise","","","","","","50477","11628","11628","4.454","","41","14","2.929","67.677","Normal","1.429","2","1","","1","1","0","0.400","22","15","0","4","4","0","","","","","277143a2178695813577cde78317f050","0.365","","","","","en","1.1","","","","","","https://finalboss.io/game/a-better-paradise","2026-01-04 09:20:45"
"https://finalboss.io/game/active-matter","text/html; charset=utf-8","200","OK","Indexable","","Active Matter - Game Details | FinalBoss.io | FinalBoss.io","58","502","You’re an operative stuck in a time loop, always brought back from the dead to the same point. Choose your loadout and enter quantum unstable zones rich with...","160","1001","","0","Active Matter","13","","0","More Active Matter Coverage","27","Game Facts","10","index, follow","","","https://finalboss.io/game/active-matter","","","","","","65397","13280","13280","5.087","","164","32","5.125","72.154","Fairly Easy","2.279","2","1","","1","1","0","0.400","24","16","0","4","4","0","","","","","7ead11d5d4d9f024d7943ff3143b7886","0.634","","","","","en","1.1","","","","","","https://finalboss.io/game/active-matter","2026-01-04 09:20:45"
"https://finalboss.io/game/alien-rogue-incursion-part-one-evolved-edition","text/html; charset=utf-8","200","OK","Indexable","","Alien: Rogue Incursion Evolved Edition - Game Details | FinalBoss.io | FinalBoss.io","83","718","A new action-horror story set in the iconic Alien universe. Play as rogue Colonial Marine Zula Hendricks, sent to investigate a blacksite on Purdan. Fight an...","160","956","","0","Alien: Rogue Incursion Evolved Edition","38","","0","More Alien: Rogue Incursion Evolved Edition Coverage","52","Game Facts","10","index, follow","","","https://finalboss.io/game/alien-rogue-incursion-part-one-evolved-edition","","","","","","60018","12740","12740","4.880","","108","26","4.154","66.319","Normal","1.939","2","1","","1","1","0","0.400","22","15","0","4","4","0","","","","","43b3f0d6a4791093d2d9ee5ac2b14301","0.334","","","","","en","1.1","","","","","","https://finalboss.io/game/alien-rogue-incursion-part-one-evolved-edition","2026-01-04 09:20:45"
"https://finalboss.io/game/1000xresist","text/html; charset=utf-8","200","OK","Indexable","","1000xResist - Game Details | FinalBoss.io | FinalBoss.io","56","490","1000xRESIST is a thrilling sci-fi adventure. The year is unknown, and a disease spread by an alien invasion keeps you underground. You are Watcher. You dutif...","160","983","","0","1000xResist","11","","0","More 1000xResist Coverage","25","Game Facts","10","index, follow","","","https://finalboss.io/game/1000xresist","","","","","","78009","14873","14873","5.698","","244","88","2.773","52.157","Fairly Hard","3.079","2","1","","1","1","0","0.400","26","17","0","17","17","0","","","","","59ba3f84cd83060740ffaaf9e66c4bf5","0.342","","","","","en","1.1","","","","","","https://finalboss.io/game/1000xresist","2026-01-04 09:20:45"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco3gu0.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","13841","13841","13841","5.302","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.105","Fri, 02 Jan 2026 23:58:35 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco3gu0.jpg&w=1200&q=75","2026-01-04 09:20:46"
"https://finalboss.io/game/aether-and-iron","text/html; charset=utf-8","200","OK","Indexable","","Aether & Iron - Game Details | FinalBoss.io | FinalBoss.io","58","497","Immerse yourself in this narrative RPG set in an alternate 1930s where anti-gravitational technology has taken cars, roads, and even New York City into the s...","160","975","","0","Aether & Iron","13","","0","More Aether & Iron Coverage","27","Game Facts","10","index, follow","","","https://finalboss.io/game/aether-and-iron","","","","","","57924","12648","12648","4.845","","109","22","4.955","74.518","Fairly Easy","1.962","2","1","","1","1","0","0.400","22","15","0","4","4","0","","","","","c6515a775f91bc1a8fbd39f667f2311d","0.415","","","","","en","1.1","","","","","","https://finalboss.io/game/aether-and-iron","2026-01-04 09:20:46"
"https://finalboss.io/game/against-the-storm-nightwatchers","text/html; charset=utf-8","200","OK","Indexable","","The Demon Crystal 3: Dark Storm - Game Details | FinalBoss.io | FinalBoss.io","76","678","Originally released in 1987 as Dark Storm for the MZ-1500","57","356","","0","The Demon Crystal 3: Dark Storm","31","","0","More The Demon Crystal 3: Dark Storm Coverage","45","Game Facts","10","index, follow","","","https://finalboss.io/game/against-the-storm-nightwatchers","","","","","","52130","11890","11890","4.555","","68","21","3.238","80.381","Easy","1.827","2","1","","1","1","0","0.400","22","15","0","5","5","0","","","","","bf9af039a19425e36916b0e2063670dd","0.687","","","","","en","1.1","","","","","","https://finalboss.io/game/against-the-storm-nightwatchers","2026-01-04 09:20:45"
"https://finalboss.io/game/9-years-of-shadows","text/html; charset=utf-8","200","OK","Indexable","","9 Years of Shadows - Game Details | FinalBoss.io | FinalBoss.io","63","557","9 Years of Shadows is an emotionally-driven Metroidvania, enhanced by healing music that tells the story of Europa, a young woman of noble birth tasked with...","159","987","","0","9 Years of Shadows","18","","0","More 9 Years of Shadows Coverage","32","Game Facts","10","index, follow","","","https://finalboss.io/game/9-years-of-shadows","","","","","","65172","12946","12946","4.959","","120","25","4.800","79.293","Fairly Easy","1.830","2","1","","1","1","0","0.400","24","16","0","4","4","0","","","","","aa20c3fa6ccbdbf7351c9a756e1ecf63","0.262","","","","","en","1.1","","","","","","https://finalboss.io/game/9-years-of-shadows","2026-01-04 09:20:46"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fcoannv.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","18173","18173","18173","6.962","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.112","Fri, 02 Jan 2026 23:58:37 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fcoannv.jpg&w=1200&q=75","2026-01-04 09:20:46"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco9tz0.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","14490","14490","14490","5.551","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.114","Sat, 03 Jan 2026 02:46:21 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco9tz0.jpg&w=1200&q=75","2026-01-04 09:20:46"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco1ilk.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","13260","13260","13260","5.080","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.153","Sat, 03 Jan 2026 02:46:27 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco1ilk.jpg&w=1200&q=75","2026-01-04 09:20:46"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco92fk.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","14626","14626","14626","5.603","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.260","Sat, 03 Jan 2026 01:27:21 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco92fk.jpg&w=1200&q=75","2026-01-04 09:20:46"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco8n25.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","15467","15467","15467","5.925","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.308","Sat, 03 Jan 2026 02:46:20 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco8n25.jpg&w=1200&q=75","2026-01-04 09:20:46"
"https://finalboss.io/game/aggelos-2","text/html; charset=utf-8","200","OK","Indexable","","Aggelos 2 - Game Details | FinalBoss.io | FinalBoss.io","54","469","With the gods of light about to lose the great battle against the gods of darkness, you must master two powerful forms. Dive into a challenging Metroidvania...","159","974","","0","Aggelos 2","9","","0","More Aggelos 2 Coverage","23","Game Facts","10","index, follow","","","https://finalboss.io/game/aggelos-2","","","","","","56124","12337","12337","4.726","","85","24","3.542","65.890","Normal","1.866","2","1","","1","1","0","0.400","22","15","0","6","6","0","","","","","85aed80136f84ad39c5bbce77d893436","0.447","","","","","en","1.1","","","","","","https://finalboss.io/game/aggelos-2","2026-01-04 09:20:46"
"https://finalboss.io/game/alien-the-roleplaying-game-evolved-edition","text/html; charset=utf-8","200","OK","Indexable","","ALIEN³ - Game Details | FinalBoss.io | FinalBoss.io","51","442","ALIEN The Roleplaying Game Evolved Edition","42","277","","0","ALIEN³","6","","0","More ALIEN³ Coverage","20","Game Facts","10","index, follow","","","https://finalboss.io/game/alien-the-roleplaying-game-evolved-edition","","","","","","58186","12113","12113","4.640","","89","21","4.238","92.268","Very Easy","1.722","2","1","","1","1","0","0.400","24","16","0","4","4","0","","","","","fe18182a590dc297283e3486e21d0f2f","0.502","","","","","en","1.1","","","","","","https://finalboss.io/game/alien-the-roleplaying-game-evolved-edition","2026-01-04 09:20:47"
"https://finalboss.io/game/aion-classic-eu","text/html; charset=utf-8","200","OK","Indexable","","Aion - Game Details | FinalBoss.io | FinalBoss.io","49","421","AION Classic EU","15","100","","0","Aion","4","","0","More Aion Coverage","18","Game Facts","10","index, follow","","","https://finalboss.io/game/aion-classic-eu","","","","","","50493","11679","11679","4.474","","55","16","3.438","84.906","Easy","1.570","2","1","","1","1","0","0.400","22","15","0","4","4","0","","","","","8dcf35873f8570e3a99c199b9b6357ef","1.241","","","","","en","1.1","","","","","","https://finalboss.io/game/aion-classic-eu","2026-01-04 09:20:46"
"https://finalboss.io/game/all-hands-on-deck","text/html; charset=utf-8","200","OK","Indexable","","All Hands on Deck - Game Details | FinalBoss.io | FinalBoss.io","62","542","All Hands on Deck is a local co-op game. Play as a pair, act like one! This adventure requires cooperation. Combine and use various items together in this pl...","160","960","","0","All Hands on Deck","17","","0","More All Hands on Deck Coverage","31","Game Facts","10","index, follow","","","https://finalboss.io/game/all-hands-on-deck","","","","","","62276","13434","13434","5.146","","116","49","2.367","35.232","Hard","2.295","2","1","","1","1","0","0.400","22","15","0","13","13","0","","","","","c30f4233504f01bc0066ef39b2531100","0.520","","","","","en","1.1","","","","","","https://finalboss.io/game/all-hands-on-deck","2026-01-04 09:20:47"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco6f09.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","15190","15190","15190","5.819","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.127","Sat, 03 Jan 2026 01:27:19 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco6f09.jpg&w=1200&q=75","2026-01-04 09:20:47"
"https://finalboss.io/game/ambrosia-sky","text/html; charset=utf-8","200","OK","Indexable","","Ambrosia Sky - Game Details | FinalBoss.io | FinalBoss.io","57","503","You are Dalia, a deep-space disaster specialist dispatched to the rings of Saturn. You’ll lay victims to rest, clean up alien fungus, and research its strang...","160","938","","0","Ambrosia Sky","12","","0","More Ambrosia Sky Coverage","26","Game Facts","10","index, follow","","","https://finalboss.io/game/ambrosia-sky","","","","","","73694","13967","13967","5.350","","168","59","2.847","39.781","Hard","2.406","2","1","","1","1","0","0.400","26","17","0","13","13","0","","","","","254f59ffaf3483f88b13e7871c18d7ee","0.310","","","","","en","1.1","","","","","","https://finalboss.io/game/ambrosia-sky","2026-01-04 09:20:47"
"https://finalboss.io/game/a-solitaire-mystery","text/html; charset=utf-8","200","OK","Indexable","","A Solitaire Mystery - Game Details | FinalBoss.io | FinalBoss.io","64","548","A collection of 23 mysterious solitaires, with more potentially being added in the future. The solitaires included vary from fairly standard cardgames to fun...","160","956","","0","A Solitaire Mystery","19","","0","More A Solitaire Mystery Coverage","33","Game Facts","10","index, follow","","","https://finalboss.io/game/a-solitaire-mystery","","","","","","55075","12296","12296","4.710","","80","21","3.810","61.263","Normal","1.795","2","1","","1","1","0","0.400","22","15","0","4","4","0","","","","","75d39777977f4c061ba708a03759dfea","0.262","","","","","en","1.1","","","","","","https://finalboss.io/game/a-solitaire-mystery","2026-01-04 09:20:47"
"https://finalboss.io/game/air-combat-22","text/html; charset=utf-8","200","OK","Indexable","","Air Combat 22 - Game Details | FinalBoss.io | FinalBoss.io","58","509","Air Combat 22 is a flight simulator arcade game, released by Namco in 1995. It is the sequel to the 1992 arcade game Air Combat, both of which led to Namco's...","160","990","","0","Air Combat 22","13","","0","More Air Combat 22 Coverage","27","Game Facts","10","index, follow","","","https://finalboss.io/game/air-combat-22","","","","","","56786","12590","12590","4.823","","100","33","3.030","64.169","Normal","2.022","2","1","","1","1","0","0.400","22","15","0","7","7","0","","","","","fed9e3aee3202a2911531fbca0754b6d","0.352","","","","","en","1.1","","","","","","https://finalboss.io/game/air-combat-22","2026-01-04 09:20:47"
"https://finalboss.io/game/aksun","text/html; charset=utf-8","200","OK","Indexable","","Aksun - Game Details | FinalBoss.io | FinalBoss.io","50","436","Aksun is an action roguelite based on Korean shamanism and the afterlife.","73","459","","0","Aksun","5","","0","More Aksun Coverage","19","Game Facts","10","index, follow","","","https://finalboss.io/game/aksun","","","","","","63623","12879","12879","4.934","","96","27","3.556","70.157","Fairly Easy","1.733","2","1","","1","1","0","0.400","24","16","0","4","4","0","","","","","dce27d61aa8197347b1577b4e75ac2c9","0.288","","","","","en","1.1","","","","","","https://finalboss.io/game/aksun","2026-01-04 09:20:47"
"https://finalboss.io/game/age-of-empires-mobile","text/html; charset=utf-8","200","OK","Indexable","","Age of Empires Mobile - Game Details | FinalBoss.io | FinalBoss.io","66","582","Embark on an exhilarating adventure in the brand-new Age of Empires world and forge unbreakable bonds with friends anytime and anywhere! Dive into an epic wa...","160","1015","","0","Age of Empires Mobile","21","","0","More Age of Empires Mobile Coverage","35","Game Facts","10","index, follow","","","https://finalboss.io/game/age-of-empires-mobile","","","","","","60340","12814","12814","4.909","","114","22","5.182","62.802","Normal","1.951","2","1","","1","1","0","0.400","22","15","0","4","4","0","","","","","cbdec08c0cff8e33080b6f724cc54e0b","0.405","","","","","en","1.1","","","","","","https://finalboss.io/game/age-of-empires-mobile","2026-01-04 09:20:47"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco7y6l.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","16353","16353","16353","6.265","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.104","Fri, 02 Jan 2026 23:58:21 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco7y6l.jpg&w=1200&q=75","2026-01-04 09:20:48"
"https://finalboss.io/game/abyssus","text/html; charset=utf-8","200","OK","Indexable","","Abyssus - Game Details | FinalBoss.io | FinalBoss.io","52","455","Abyssus is a fast-paced dungeon crawler, where the goal is to traverse a randomly generated series of dungeons while fighting your way past waves of increasi...","160","992","","0","Abyssus","7","","0","More Abyssus Coverage","21","Game Facts","10","index, follow","","","https://finalboss.io/game/abyssus","","","","","","56355","12524","12524","4.798","","85","20","4.250","68.157","Normal","1.771","2","1","","1","1","0","0.400","22","15","0","4","4","0","","","","","7c8530050c9cea137a05f20d788a8ca5","0.260","","","","","en","1.1","","","","","","https://finalboss.io/game/abyssus","2026-01-04 09:20:48"
"https://finalboss.io/game/3tower","text/html; charset=utf-8","200","OK","Indexable","","3Tower - Game Details | FinalBoss.io | FinalBoss.io","51","448","In 3Tower, you are the new night watchman at a graveyard like no other. Your job? Survive the night. But not just any night—and not just any graveyard. You'r...","160","980","","0","3Tower","6","","0","More 3Tower Coverage","20","Game Facts","10","index, follow","","","https://finalboss.io/game/3tower","","","","","","60631","13306","13306","5.097","","142","56","2.536","48.764","Hard","2.515","2","1","","1","1","0","0.400","22","15","0","11","11","0","","","","","f080ff43c3622d7bc5897afd1c876bfd","0.271","","","","","en","1.1","","","","","","https://finalboss.io/game/3tower","2026-01-04 09:20:48"
"https://finalboss.io/game/albert-s-ark-idle","text/html; charset=utf-8","200","OK","Indexable","","Albert's Ark Idle - Game Details | FinalBoss.io | FinalBoss.io","62","520","Albert’s Ark is a 2D clicker/idle game where you upgrade buildings, play mini-games, make money, sail the seven seas, and revive fantastic mythical creatures...","160","974","","0","Albert's Ark Idle","17","","0","More Albert's Ark Idle Coverage","31","Game Facts","10","index, follow","","","https://finalboss.io/game/albert-s-ark-idle","","","","","","56328","12436","12436","4.764","","74","20","3.700","71.607","Fairly Easy","1.654","2","1","","1","1","0","0.400","22","15","0","4","4","0","","","","","4c7b493a1a7d0b79630da63753a273d5","0.376","","","","","en","1.1","","","","","","https://finalboss.io/game/albert-s-ark-idle","2026-01-04 09:20:47"
"https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco9itq.jpg&w=1200&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","8302","8302","8302","3.180","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.323","Sat, 03 Jan 2026 01:27:31 GMT","","","","","1.1","","","","","","https://finalboss.io/_next/image?url=https%3A%2F%2Fimages.igdb.com%2Figdb%2Fimage%2Fupload%2Ft_cover_big%2Fco9itq.jpg&w=1200&q=75","2026-01-04 09:20:48"
